_id,content_reviewable_id,content_reviewable_type,content_field,content_reviewer_id
5479,770,Diagnosis,symptoms,1
5480,770,Diagnosis,workup,1
5481,770,Diagnosis,treatment,1
5482,771,Diagnosis,name,1
5483,771,Diagnosis,description,1
5484,771,Diagnosis,symptoms,1
5485,771,Diagnosis,workup,1
5486,771,Diagnosis,treatment,1
5487,772,Diagnosis,name,1
5488,772,Diagnosis,description,1
5489,772,Diagnosis,symptoms,1
5490,772,Diagnosis,workup,1
5491,772,Diagnosis,treatment,1
5492,773,Diagnosis,name,1
5493,773,Diagnosis,description,1
5494,773,Diagnosis,symptoms,1
5495,773,Diagnosis,workup,1
5496,773,Diagnosis,treatment,1
5497,774,Diagnosis,name,1
5498,774,Diagnosis,description,1
5499,774,Diagnosis,symptoms,1
5500,774,Diagnosis,workup,1
5501,774,Diagnosis,treatment,1
5502,775,Diagnosis,name,1
5503,775,Diagnosis,description,1
5504,775,Diagnosis,symptoms,1
5505,775,Diagnosis,workup,1
5506,775,Diagnosis,treatment,1
5507,776,Diagnosis,name,1
5508,776,Diagnosis,description,1
5509,776,Diagnosis,symptoms,1
5510,776,Diagnosis,workup,1
5511,776,Diagnosis,treatment,1
5512,777,Diagnosis,name,1
5513,777,Diagnosis,description,1
5514,777,Diagnosis,symptoms,1
5515,777,Diagnosis,workup,1
5516,777,Diagnosis,treatment,1
5517,778,Diagnosis,name,1
5518,778,Diagnosis,description,1
5519,778,Diagnosis,symptoms,1
5520,778,Diagnosis,workup,1
5521,778,Diagnosis,treatment,1
5522,779,Diagnosis,name,1
5523,779,Diagnosis,description,1
5524,779,Diagnosis,symptoms,1
5525,779,Diagnosis,workup,1
5526,779,Diagnosis,treatment,1
5527,780,Diagnosis,name,1
5528,780,Diagnosis,description,1
5529,780,Diagnosis,symptoms,1
5530,780,Diagnosis,workup,1
5531,780,Diagnosis,treatment,1
5532,781,Diagnosis,name,1
5533,781,Diagnosis,description,1
5534,781,Diagnosis,symptoms,1
5535,781,Diagnosis,workup,1
5536,781,Diagnosis,treatment,1
5537,782,Diagnosis,name,1
5538,782,Diagnosis,description,1
5539,782,Diagnosis,symptoms,1
5540,782,Diagnosis,workup,1
5541,782,Diagnosis,treatment,1
5542,783,Diagnosis,name,1
5543,783,Diagnosis,description,1
5544,783,Diagnosis,symptoms,1
5545,783,Diagnosis,workup,1
5546,783,Diagnosis,treatment,1
5547,784,Diagnosis,name,1
5548,784,Diagnosis,description,1
5549,784,Diagnosis,symptoms,1
5550,784,Diagnosis,workup,1
5551,784,Diagnosis,treatment,1
5552,785,Diagnosis,name,1
5553,785,Diagnosis,description,1
5554,785,Diagnosis,symptoms,1
5555,785,Diagnosis,workup,1
5556,785,Diagnosis,treatment,1
5557,786,Diagnosis,name,1
5558,786,Diagnosis,description,1
5559,786,Diagnosis,symptoms,1
5560,786,Diagnosis,workup,1
5561,786,Diagnosis,treatment,1
5567,788,Diagnosis,name,1
5568,788,Diagnosis,description,1
5569,788,Diagnosis,symptoms,1
5570,788,Diagnosis,workup,1
5571,788,Diagnosis,treatment,1
5572,789,Diagnosis,name,1
5573,789,Diagnosis,description,1
5574,789,Diagnosis,symptoms,1
5575,789,Diagnosis,workup,1
5576,789,Diagnosis,treatment,1
5577,790,Diagnosis,name,1
5578,790,Diagnosis,description,1
5579,790,Diagnosis,symptoms,1
5580,790,Diagnosis,workup,1
5581,790,Diagnosis,treatment,1
5582,791,Diagnosis,name,1
5583,791,Diagnosis,description,1
5584,791,Diagnosis,symptoms,1
5585,791,Diagnosis,workup,1
5586,791,Diagnosis,treatment,1
5587,792,Diagnosis,name,1
5588,792,Diagnosis,description,1
5589,792,Diagnosis,symptoms,1
5590,792,Diagnosis,workup,1
5591,792,Diagnosis,treatment,1
5592,793,Diagnosis,name,1
5593,793,Diagnosis,description,1
5594,793,Diagnosis,symptoms,1
5595,793,Diagnosis,workup,1
5596,793,Diagnosis,treatment,1
5597,794,Diagnosis,name,1
5598,794,Diagnosis,description,1
5599,794,Diagnosis,symptoms,1
5600,794,Diagnosis,workup,1
5601,794,Diagnosis,treatment,1
5602,795,Diagnosis,name,1
5603,795,Diagnosis,description,1
5604,795,Diagnosis,symptoms,1
5605,795,Diagnosis,workup,1
5606,795,Diagnosis,treatment,1
5607,796,Diagnosis,name,1
5608,796,Diagnosis,description,1
5609,796,Diagnosis,symptoms,1
5610,796,Diagnosis,workup,1
5611,796,Diagnosis,treatment,1
5612,797,Diagnosis,name,1
5613,797,Diagnosis,description,1
5614,797,Diagnosis,symptoms,1
5615,797,Diagnosis,workup,1
5616,797,Diagnosis,treatment,1
5617,798,Diagnosis,name,1
5618,798,Diagnosis,description,1
5619,798,Diagnosis,symptoms,1
5620,798,Diagnosis,workup,1
5621,798,Diagnosis,treatment,1
5622,799,Diagnosis,name,1
5623,799,Diagnosis,description,1
5624,799,Diagnosis,symptoms,1
5625,799,Diagnosis,workup,1
5626,799,Diagnosis,treatment,1
5627,800,Diagnosis,name,1
5628,800,Diagnosis,description,1
5629,800,Diagnosis,symptoms,1
5630,800,Diagnosis,workup,1
5631,800,Diagnosis,treatment,1
5632,801,Diagnosis,name,1
5633,801,Diagnosis,description,1
5634,801,Diagnosis,symptoms,1
5635,801,Diagnosis,workup,1
5636,801,Diagnosis,treatment,1
5637,802,Diagnosis,name,1
5638,802,Diagnosis,description,1
5639,802,Diagnosis,symptoms,1
5640,802,Diagnosis,workup,1
5641,802,Diagnosis,treatment,1
5642,803,Diagnosis,name,1
5643,803,Diagnosis,description,1
5644,803,Diagnosis,symptoms,1
5645,803,Diagnosis,workup,1
5646,803,Diagnosis,treatment,1
5647,805,Diagnosis,name,1
5648,805,Diagnosis,description,1
5649,805,Diagnosis,symptoms,1
5650,805,Diagnosis,workup,1
5651,805,Diagnosis,treatment,1
5657,807,Diagnosis,name,1
5658,807,Diagnosis,description,1
5659,807,Diagnosis,symptoms,1
5660,807,Diagnosis,workup,1
5661,807,Diagnosis,treatment,1
5662,809,Diagnosis,name,1
5663,809,Diagnosis,description,1
5664,809,Diagnosis,symptoms,1
5665,809,Diagnosis,workup,1
5666,809,Diagnosis,treatment,1
5667,810,Diagnosis,name,1
5668,810,Diagnosis,description,1
5669,810,Diagnosis,symptoms,1
5670,810,Diagnosis,workup,1
5671,810,Diagnosis,treatment,1
5672,811,Diagnosis,name,1
5673,811,Diagnosis,description,1
5674,811,Diagnosis,symptoms,1
5675,811,Diagnosis,workup,1
5676,811,Diagnosis,treatment,1
5677,812,Diagnosis,name,1
5678,812,Diagnosis,description,1
5679,812,Diagnosis,symptoms,1
5680,812,Diagnosis,workup,1
5681,812,Diagnosis,treatment,1
5682,813,Diagnosis,name,1
5683,813,Diagnosis,description,1
5684,813,Diagnosis,symptoms,1
5685,813,Diagnosis,workup,1
5686,813,Diagnosis,treatment,1
5687,814,Diagnosis,name,1
5688,814,Diagnosis,description,1
5689,814,Diagnosis,symptoms,1
5690,814,Diagnosis,workup,1
5691,814,Diagnosis,treatment,1
5692,815,Diagnosis,name,1
5693,815,Diagnosis,description,1
5694,815,Diagnosis,symptoms,1
5695,815,Diagnosis,workup,1
5696,815,Diagnosis,treatment,1
5697,816,Diagnosis,name,1
5698,816,Diagnosis,description,1
5699,816,Diagnosis,symptoms,1
5700,816,Diagnosis,workup,1
5701,816,Diagnosis,treatment,1
5702,817,Diagnosis,name,1
5703,817,Diagnosis,description,1
5704,817,Diagnosis,symptoms,1
5705,817,Diagnosis,workup,1
5706,817,Diagnosis,treatment,1
5707,818,Diagnosis,name,1
5708,818,Diagnosis,description,1
5709,818,Diagnosis,symptoms,1
5710,818,Diagnosis,workup,1
5711,818,Diagnosis,treatment,1
5712,819,Diagnosis,name,1
5713,819,Diagnosis,description,1
5714,819,Diagnosis,symptoms,1
5715,819,Diagnosis,workup,1
5716,819,Diagnosis,treatment,1
5717,820,Diagnosis,name,1
5718,820,Diagnosis,description,1
5719,820,Diagnosis,symptoms,1
5720,820,Diagnosis,workup,1
5721,820,Diagnosis,treatment,1
5722,821,Diagnosis,name,1
5723,821,Diagnosis,description,1
5724,821,Diagnosis,symptoms,1
5725,821,Diagnosis,workup,1
5726,821,Diagnosis,treatment,1
5727,822,Diagnosis,name,1
5728,822,Diagnosis,description,1
5729,822,Diagnosis,symptoms,1
5730,822,Diagnosis,workup,1
5731,822,Diagnosis,treatment,1
5732,823,Diagnosis,name,1
5733,823,Diagnosis,description,1
5734,823,Diagnosis,symptoms,1
5735,823,Diagnosis,workup,1
5736,823,Diagnosis,treatment,1
5737,824,Diagnosis,name,1
5738,824,Diagnosis,description,1
5739,824,Diagnosis,symptoms,1
5740,824,Diagnosis,workup,1
5741,824,Diagnosis,treatment,1
5742,825,Diagnosis,name,1
5743,825,Diagnosis,description,1
5744,825,Diagnosis,symptoms,1
5745,825,Diagnosis,workup,1
5746,825,Diagnosis,treatment,1
5747,826,Diagnosis,name,1
5748,826,Diagnosis,description,1
5749,826,Diagnosis,symptoms,1
5750,826,Diagnosis,workup,1
5751,826,Diagnosis,treatment,1
5752,827,Diagnosis,name,1
5753,827,Diagnosis,description,1
5754,827,Diagnosis,symptoms,1
5755,827,Diagnosis,workup,1
5756,827,Diagnosis,treatment,1
5757,828,Diagnosis,name,1
5758,828,Diagnosis,description,1
5759,828,Diagnosis,symptoms,1
5760,828,Diagnosis,workup,1
5761,828,Diagnosis,treatment,1
5762,829,Diagnosis,name,1
5763,829,Diagnosis,description,1
5764,829,Diagnosis,symptoms,1
5765,829,Diagnosis,workup,1
5766,829,Diagnosis,treatment,1
5767,830,Diagnosis,name,1
5768,830,Diagnosis,description,1
5769,830,Diagnosis,symptoms,1
5770,830,Diagnosis,workup,1
5771,830,Diagnosis,treatment,1
5777,832,Diagnosis,name,1
5778,832,Diagnosis,description,1
5779,832,Diagnosis,symptoms,1
5780,832,Diagnosis,workup,1
5781,832,Diagnosis,treatment,1
5782,833,Diagnosis,name,1
5783,833,Diagnosis,description,1
5784,833,Diagnosis,symptoms,1
5785,833,Diagnosis,workup,1
5786,833,Diagnosis,treatment,1
5787,834,Diagnosis,name,1
5788,834,Diagnosis,description,1
5789,834,Diagnosis,symptoms,1
5790,834,Diagnosis,workup,1
5791,834,Diagnosis,treatment,1
5792,835,Diagnosis,name,1
5793,835,Diagnosis,description,1
5794,835,Diagnosis,symptoms,1
5795,835,Diagnosis,workup,1
5796,835,Diagnosis,treatment,1
5797,836,Diagnosis,name,1
5798,836,Diagnosis,description,1
5799,836,Diagnosis,symptoms,1
5800,836,Diagnosis,workup,1
5801,836,Diagnosis,treatment,1
5802,837,Diagnosis,name,1
5803,837,Diagnosis,description,1
5804,837,Diagnosis,symptoms,1
5805,837,Diagnosis,workup,1
5806,837,Diagnosis,treatment,1
5807,838,Diagnosis,name,1
5808,838,Diagnosis,description,1
5809,838,Diagnosis,symptoms,1
5810,838,Diagnosis,workup,1
5811,838,Diagnosis,treatment,1
5812,839,Diagnosis,name,1
5813,839,Diagnosis,description,1
5814,839,Diagnosis,symptoms,1
5815,839,Diagnosis,workup,1
5816,839,Diagnosis,treatment,1
5817,840,Diagnosis,name,1
5818,840,Diagnosis,description,1
5819,840,Diagnosis,symptoms,1
5820,840,Diagnosis,workup,1
5821,840,Diagnosis,treatment,1
5822,841,Diagnosis,name,1
5823,841,Diagnosis,description,1
5824,841,Diagnosis,symptoms,1
5825,841,Diagnosis,workup,1
5826,841,Diagnosis,treatment,1
5827,842,Diagnosis,name,1
5828,842,Diagnosis,description,1
5829,842,Diagnosis,symptoms,1
5830,842,Diagnosis,workup,1
5831,842,Diagnosis,treatment,1
5832,848,Diagnosis,name,1
5833,848,Diagnosis,description,1
5834,848,Diagnosis,symptoms,1
5835,848,Diagnosis,workup,1
5836,848,Diagnosis,treatment,1
5837,849,Diagnosis,name,1
5838,849,Diagnosis,description,1
5839,849,Diagnosis,symptoms,1
5840,849,Diagnosis,workup,1
5841,849,Diagnosis,treatment,1
5842,851,Diagnosis,name,1
5843,851,Diagnosis,description,1
5844,851,Diagnosis,symptoms,1
5845,851,Diagnosis,workup,1
5846,851,Diagnosis,treatment,1
5847,852,Diagnosis,name,1
5848,852,Diagnosis,description,1
5849,852,Diagnosis,symptoms,1
5850,852,Diagnosis,workup,1
5851,852,Diagnosis,treatment,1
5852,853,Diagnosis,name,1
5853,853,Diagnosis,description,1
5854,853,Diagnosis,symptoms,1
5855,853,Diagnosis,workup,1
5856,853,Diagnosis,treatment,1
5857,854,Diagnosis,name,1
5858,854,Diagnosis,description,1
5859,854,Diagnosis,symptoms,1
5860,854,Diagnosis,workup,1
5861,854,Diagnosis,treatment,1
5862,855,Diagnosis,name,1
5863,855,Diagnosis,description,1
5864,855,Diagnosis,symptoms,1
5865,855,Diagnosis,workup,1
5866,855,Diagnosis,treatment,1
5867,856,Diagnosis,name,1
5868,856,Diagnosis,description,1
5869,856,Diagnosis,symptoms,1
5870,856,Diagnosis,workup,1
5871,856,Diagnosis,treatment,1
5872,857,Diagnosis,name,1
5873,857,Diagnosis,description,1
5874,857,Diagnosis,symptoms,1
5875,857,Diagnosis,workup,1
5876,857,Diagnosis,treatment,1
5877,858,Diagnosis,name,1
5878,858,Diagnosis,description,1
5879,858,Diagnosis,symptoms,1
5880,858,Diagnosis,workup,1
5881,858,Diagnosis,treatment,1
5882,859,Diagnosis,name,1
5883,859,Diagnosis,description,1
5884,859,Diagnosis,symptoms,1
5885,859,Diagnosis,workup,1
5886,859,Diagnosis,treatment,1
5887,860,Diagnosis,name,1
5888,860,Diagnosis,description,1
5889,860,Diagnosis,symptoms,1
5890,860,Diagnosis,workup,1
5891,860,Diagnosis,treatment,1
5892,861,Diagnosis,name,1
5893,861,Diagnosis,description,1
5894,861,Diagnosis,symptoms,1
5895,861,Diagnosis,workup,1
5896,861,Diagnosis,treatment,1
5897,862,Diagnosis,name,1
5898,862,Diagnosis,description,1
5899,862,Diagnosis,symptoms,1
5900,862,Diagnosis,workup,1
5901,862,Diagnosis,treatment,1
5902,863,Diagnosis,name,1
5903,863,Diagnosis,description,1
5904,863,Diagnosis,symptoms,1
5905,863,Diagnosis,workup,1
5906,863,Diagnosis,treatment,1
5907,864,Diagnosis,name,1
5908,864,Diagnosis,description,1
5909,864,Diagnosis,symptoms,1
5910,864,Diagnosis,workup,1
5911,864,Diagnosis,treatment,1
5912,865,Diagnosis,name,1
5913,865,Diagnosis,description,1
5914,865,Diagnosis,symptoms,1
5915,865,Diagnosis,workup,1
5916,865,Diagnosis,treatment,1
5917,866,Diagnosis,name,1
5918,866,Diagnosis,description,1
5919,866,Diagnosis,symptoms,1
5920,866,Diagnosis,workup,1
5921,866,Diagnosis,treatment,1
5922,867,Diagnosis,name,1
5923,867,Diagnosis,description,1
5924,867,Diagnosis,symptoms,1
5925,867,Diagnosis,workup,1
5926,867,Diagnosis,treatment,1
5927,868,Diagnosis,name,1
5928,868,Diagnosis,description,1
5929,868,Diagnosis,symptoms,1
5930,868,Diagnosis,workup,1
5931,868,Diagnosis,treatment,1
5932,869,Diagnosis,name,1
5933,869,Diagnosis,description,1
5934,869,Diagnosis,symptoms,1
5935,869,Diagnosis,workup,1
5936,869,Diagnosis,treatment,1
5937,870,Diagnosis,name,1
5938,870,Diagnosis,description,1
5939,870,Diagnosis,symptoms,1
5940,870,Diagnosis,workup,1
5941,870,Diagnosis,treatment,1
5942,871,Diagnosis,name,1
5943,871,Diagnosis,description,1
5944,871,Diagnosis,symptoms,1
5945,871,Diagnosis,workup,1
5946,871,Diagnosis,treatment,1
5947,872,Diagnosis,name,1
5948,872,Diagnosis,description,1
5949,872,Diagnosis,symptoms,1
5950,872,Diagnosis,workup,1
5951,872,Diagnosis,treatment,1
5952,873,Diagnosis,name,1
5953,873,Diagnosis,description,1
5954,873,Diagnosis,symptoms,1
5955,873,Diagnosis,workup,1
5956,873,Diagnosis,treatment,1
5957,874,Diagnosis,name,1
5958,874,Diagnosis,description,1
5959,874,Diagnosis,symptoms,1
5960,874,Diagnosis,workup,1
5961,874,Diagnosis,treatment,1
5962,875,Diagnosis,name,1
5963,875,Diagnosis,description,1
5964,875,Diagnosis,symptoms,1
5965,875,Diagnosis,workup,1
5966,875,Diagnosis,treatment,1
5967,876,Diagnosis,name,1
5968,876,Diagnosis,description,1
5969,876,Diagnosis,symptoms,1
5970,876,Diagnosis,workup,1
5971,876,Diagnosis,treatment,1
5972,877,Diagnosis,name,1
5973,877,Diagnosis,description,1
5974,877,Diagnosis,symptoms,1
5975,877,Diagnosis,workup,1
5976,877,Diagnosis,treatment,1
5977,878,Diagnosis,name,1
5978,878,Diagnosis,description,1
5979,878,Diagnosis,symptoms,1
5980,878,Diagnosis,workup,1
5981,878,Diagnosis,treatment,1
5982,879,Diagnosis,name,1
5983,879,Diagnosis,description,1
5984,879,Diagnosis,symptoms,1
5985,879,Diagnosis,workup,1
5986,879,Diagnosis,treatment,1
5992,882,Diagnosis,name,1
5993,882,Diagnosis,description,1
5994,882,Diagnosis,symptoms,1
5995,882,Diagnosis,workup,1
5996,882,Diagnosis,treatment,1
5997,883,Diagnosis,name,1
5998,883,Diagnosis,description,1
5999,883,Diagnosis,symptoms,1
6000,883,Diagnosis,workup,1
6001,883,Diagnosis,treatment,1
6002,884,Diagnosis,name,1
6003,884,Diagnosis,description,1
6004,884,Diagnosis,symptoms,1
6005,884,Diagnosis,workup,1
6006,884,Diagnosis,treatment,1
6007,885,Diagnosis,name,1
6008,885,Diagnosis,description,1
6009,885,Diagnosis,symptoms,1
6010,885,Diagnosis,workup,1
6011,885,Diagnosis,treatment,1
6012,886,Diagnosis,name,1
6013,886,Diagnosis,description,1
6014,886,Diagnosis,symptoms,1
6015,886,Diagnosis,workup,1
6016,886,Diagnosis,treatment,1
6017,887,Diagnosis,name,1
6018,887,Diagnosis,description,1
6019,887,Diagnosis,symptoms,1
6020,887,Diagnosis,workup,1
6021,887,Diagnosis,treatment,1
6022,888,Diagnosis,name,1
6023,888,Diagnosis,description,1
6024,888,Diagnosis,symptoms,1
6025,888,Diagnosis,workup,1
6026,888,Diagnosis,treatment,1
6027,889,Diagnosis,name,1
6028,889,Diagnosis,description,1
6029,889,Diagnosis,symptoms,1
6030,889,Diagnosis,workup,1
6031,889,Diagnosis,treatment,1
6032,890,Diagnosis,name,1
6033,890,Diagnosis,description,1
6034,890,Diagnosis,symptoms,1
6035,890,Diagnosis,workup,1
6036,890,Diagnosis,treatment,1
6037,891,Diagnosis,name,1
6038,891,Diagnosis,description,1
6039,891,Diagnosis,symptoms,1
6040,891,Diagnosis,workup,1
6041,891,Diagnosis,treatment,1
6042,892,Diagnosis,name,1
6043,892,Diagnosis,description,1
6044,892,Diagnosis,symptoms,1
6045,892,Diagnosis,workup,1
6046,892,Diagnosis,treatment,1
6047,893,Diagnosis,name,1
6048,893,Diagnosis,description,1
6049,893,Diagnosis,symptoms,1
6050,893,Diagnosis,workup,1
6051,893,Diagnosis,treatment,1
6052,894,Diagnosis,name,1
6053,894,Diagnosis,description,1
6054,894,Diagnosis,symptoms,1
6055,894,Diagnosis,workup,1
6056,894,Diagnosis,treatment,1
6057,895,Diagnosis,name,1
6058,895,Diagnosis,description,1
6059,895,Diagnosis,symptoms,1
6060,895,Diagnosis,workup,1
6061,895,Diagnosis,treatment,1
6062,896,Diagnosis,name,1
6063,896,Diagnosis,description,1
6064,896,Diagnosis,symptoms,1
6065,896,Diagnosis,workup,1
6066,896,Diagnosis,treatment,1
6067,897,Diagnosis,name,1
6068,897,Diagnosis,description,1
6069,897,Diagnosis,symptoms,1
6070,897,Diagnosis,workup,1
6071,897,Diagnosis,treatment,1
6072,898,Diagnosis,name,1
6073,898,Diagnosis,description,1
6074,898,Diagnosis,symptoms,1
6075,898,Diagnosis,workup,1
6076,898,Diagnosis,treatment,1
6077,899,Diagnosis,name,1
6078,899,Diagnosis,description,1
6079,899,Diagnosis,symptoms,1
6080,899,Diagnosis,workup,1
6081,899,Diagnosis,treatment,1
6082,900,Diagnosis,name,1
6083,900,Diagnosis,description,1
6084,900,Diagnosis,symptoms,1
6085,900,Diagnosis,workup,1
6086,900,Diagnosis,treatment,1
6087,901,Diagnosis,name,1
6088,901,Diagnosis,description,1
6089,901,Diagnosis,symptoms,1
6090,901,Diagnosis,workup,1
6091,901,Diagnosis,treatment,1
6092,902,Diagnosis,name,1
6093,902,Diagnosis,description,1
6094,902,Diagnosis,symptoms,1
6095,902,Diagnosis,workup,1
6096,902,Diagnosis,treatment,1
6097,903,Diagnosis,name,1
6098,903,Diagnosis,description,1
6099,903,Diagnosis,symptoms,1
6100,903,Diagnosis,workup,1
6101,903,Diagnosis,treatment,1
6102,904,Diagnosis,name,1
6103,904,Diagnosis,description,1
6104,904,Diagnosis,symptoms,1
6105,904,Diagnosis,workup,1
6106,904,Diagnosis,treatment,1
6107,905,Diagnosis,name,1
6108,905,Diagnosis,description,1
6109,905,Diagnosis,symptoms,1
6110,905,Diagnosis,workup,1
6111,905,Diagnosis,treatment,1
6112,906,Diagnosis,name,1
6113,906,Diagnosis,description,1
6114,906,Diagnosis,symptoms,1
6115,906,Diagnosis,workup,1
6116,906,Diagnosis,treatment,1
6117,907,Diagnosis,name,1
6118,907,Diagnosis,description,1
6119,907,Diagnosis,symptoms,1
6120,907,Diagnosis,workup,1
6121,907,Diagnosis,treatment,1
6122,908,Diagnosis,name,1
6123,908,Diagnosis,description,1
6124,908,Diagnosis,symptoms,1
6125,908,Diagnosis,workup,1
6126,908,Diagnosis,treatment,1
6127,909,Diagnosis,name,1
6128,909,Diagnosis,description,1
6129,909,Diagnosis,symptoms,1
6130,909,Diagnosis,workup,1
6131,909,Diagnosis,treatment,1
6132,910,Diagnosis,name,1
6133,910,Diagnosis,description,1
6134,910,Diagnosis,symptoms,1
6135,910,Diagnosis,workup,1
6136,910,Diagnosis,treatment,1
6137,911,Diagnosis,name,1
6138,911,Diagnosis,description,1
6139,911,Diagnosis,symptoms,1
6140,911,Diagnosis,workup,1
6141,911,Diagnosis,treatment,1
6142,912,Diagnosis,name,1
6143,912,Diagnosis,description,1
6144,912,Diagnosis,symptoms,1
6145,912,Diagnosis,workup,1
6146,912,Diagnosis,treatment,1
6147,913,Diagnosis,name,1
6148,913,Diagnosis,description,1
6149,913,Diagnosis,symptoms,1
6150,913,Diagnosis,workup,1
6151,913,Diagnosis,treatment,1
6152,914,Diagnosis,name,1
6153,914,Diagnosis,description,1
6154,914,Diagnosis,symptoms,1
6155,914,Diagnosis,workup,1
6156,914,Diagnosis,treatment,1
6157,915,Diagnosis,name,1
6158,915,Diagnosis,description,1
6159,915,Diagnosis,symptoms,1
6160,915,Diagnosis,workup,1
6161,915,Diagnosis,treatment,1
6162,916,Diagnosis,name,1
6163,916,Diagnosis,description,1
6164,916,Diagnosis,symptoms,1
6165,916,Diagnosis,workup,1
6166,916,Diagnosis,treatment,1
6167,917,Diagnosis,name,1
6168,917,Diagnosis,description,1
6169,917,Diagnosis,symptoms,1
6170,917,Diagnosis,workup,1
6171,917,Diagnosis,treatment,1
6172,918,Diagnosis,name,1
6173,918,Diagnosis,description,1
6174,918,Diagnosis,symptoms,1
6175,918,Diagnosis,workup,1
6176,918,Diagnosis,treatment,1
6177,919,Diagnosis,name,1
6178,919,Diagnosis,description,1
6179,919,Diagnosis,symptoms,1
6180,919,Diagnosis,workup,1
6181,919,Diagnosis,treatment,1
6182,920,Diagnosis,name,1
6183,920,Diagnosis,description,1
6184,920,Diagnosis,symptoms,1
6185,920,Diagnosis,workup,1
6186,920,Diagnosis,treatment,1
6187,921,Diagnosis,name,1
6188,921,Diagnosis,description,1
6189,921,Diagnosis,symptoms,1
6190,921,Diagnosis,workup,1
6191,921,Diagnosis,treatment,1
6192,922,Diagnosis,name,1
6193,922,Diagnosis,description,1
6194,922,Diagnosis,symptoms,1
6195,922,Diagnosis,workup,1
6196,922,Diagnosis,treatment,1
6197,923,Diagnosis,name,1
6198,923,Diagnosis,description,1
6199,923,Diagnosis,symptoms,1
6200,923,Diagnosis,workup,1
6201,923,Diagnosis,treatment,1
6202,924,Diagnosis,name,1
6203,924,Diagnosis,description,1
6204,924,Diagnosis,symptoms,1
6205,924,Diagnosis,workup,1
6206,924,Diagnosis,treatment,1
6207,925,Diagnosis,name,1
