_id,insurance_carrier_id,name
3776,239,Traditional Care Plans (HMO/POS)
3777,239,AlterNet New Hampshire
3778,239,Medicare Preferred Gold and Gold Anywhere
3779,351,H-626 (HMO)
3780,351,H-701 (HMO)
3781,351,H-711 (HMO)
3782,351,H-716 (HMO)
3783,351,H-721 (HMO)
3784,351,H-726 (HMO)
3785,351,H-802 (HMO)
3786,351,H-806 (HMO)
3787,351,H-811 (HMO)
3788,351,H-816 (HMO)
3789,239,Other
3790,351,H-821 (HMO)
3791,351,H-826 (HMO)
3792,351,H-901 (HMO)
3793,351,P-154 (POS)
3794,351,P-254 (POS)
3795,351,P-354 (POS)
3796,351,P-605 (POS)
3797,351,P-701 (POS)
3798,351,P-711 (POS)
3799,351,P-721 (POS)
3800,351,P-726 (POS)
3801,351,P-802 (POS)
3802,351,P-806 (POS)
3803,351,P-811 (POS)
3804,351,P-816 (POS)
3805,351,P-821 (POS)
3806,351,P-826 (POS)
3807,351,P-901 (POS)
3808,351,DH01
3809,351,DH02
3810,351,DH05
3811,351,DH20
3812,351,Standard
3813,351,Low
3814,351,Medium
3815,351,High
3816,351,High with Orthodontics
3817,240,Super Blue Plus (PPO)
3818,240,"HDHP $3,000/$6,000"
3819,349,Other
3820,240,"HDHP $5,000/$10,000"
3821,349,Child Health Plus
3822,240,Medicare Supplement Plan
3823,349,Family Health Plus
3824,349,Health Care Plus
3825,240,BlueEdge Dental
3826,349,Health Plus Advantage (MAPD)
3827,349,Health Plus Elite (HMO SNP)
3828,240,FreedomBlue PPO
3829,240,Medifill Medicare Supplement
3830,348,Other
3831,348,HMO
3832,240,Other
3833,348,POS
3834,348,PPO
3835,348,HDHP
3836,347,Other
3837,347,Premier
3838,347,Premier Plus
3839,347,Premier One
3840,241,MediGold Essential Care (HMO)
3841,347,Premier Select
3842,347,Consumer Choice
3843,241,MediGold Classic Preferred (HMO)
3844,347,Community Provider Network Option
3845,241,MediGold Medical Only (HMO)
3846,347,Health Tradition BadgerCare Plus Standard
3847,347,Health Tradition BadgerCare Plus Benchmark
3848,241,MediGold Network Choice (PPO)
3849,347,BadgerCare Plus
3850,241,MediGold Value Choice (PPO) 
3851,241,Other
3852,346,Other
3853,242,STAR
3854,346,Healthfirst NJ Medicare Plus Plan (HMO)
3855,346,Healthfirst NJ Increased Benefits Plan (HMO)
3856,242,CHIP
3857,346,Healthfirst NJ Maximum Plan (HMO SNP)
3858,242,CHIP Perinate
3859,346,Healthfirst NJ Coordinated Benefits Plan (HMO)
3860,242,STAR+Plus
3861,242,Other
3862,346,NJ FamilyCare
3863,243,Molina Medicare Options (HMO)
3864,243,Best Buy HSA PPO
3865,243,Best Buy POS & PPO
3866,344,Other
3867,344,Medicaid Managed Care
3868,243,ChoiceNet
3869,344,Child Health Plus
3870,243,POS Plan
3871,344,Family Health Plus
3872,243,PPO Plan
3873,344,Medicare
3874,243,POS-C 2000
3875,344,Senior Health Partners
3876,344,Healthy NY (Commercial)
3877,243,Other
3878,344,Life Improvement Plan
3879,344,Maximum Plan
3880,344,Increased Benefits Plan
3881,344,65 Plus Plan
3882,344,Coordinated Benefits Plan
3883,344,Jade Benefits Plan
3884,344,Healthfirst Life Improvement Plan (HMO SNP)
3885,344,Healthfirst Maximum Plan (HMO SNP)
3886,344,Healthfirst Increased Benefits Plan (HMO)
3887,244,QHDHP 100/50 1500
3888,344,Hearthfirst 65 Plus Plan (HMO)
3889,344,Healthfirst Coordinated Benefits Plan
3890,244,POS-C 1000
3891,244,POS-C 500
3892,341,Other
3893,244,Other
3894,341,HealthNow HMO
3895,341,HealthNow HMO 299/299+
3896,341,HealthNow POS
3897,341,HealthNow EPO
3898,341,HealthNow PPO
3899,341,HealthNow Traditional & Comprehensive
3900,341,Healthy NY
3901,336,Other
3902,336,Open Access Plan
3903,336,NationalOne Plan
3904,336,Primary-Specialty Plan
3905,336,Primary Plan
3906,336,Classic Plan
3907,336,Select Choice Plan 
3908,336,Three for Free Plan
3909,336,Three for Copay Plan
3910,336,Empower FSA
3911,336,Empower HSA
3912,336,Empower HRA
3913,336,Distinctions II Plan
3914,336,Distinctions III Plan
3915,336,Primary Clinic Plan
3916,336,HealthPartners Select Choice Plan
3917,336,HealthPartners Classic
3918,336,Group Dental
3919,336,Freedom Basic
3920,336,Freedom Vital
3921,336,Freedom Balance
3922,336,Freedom Ultimate
3923,336,Freedom Wisconsin Basic
3924,336,Freedom Wisconsin Ultimate
3925,336,HealthPartners MSHO
3926,335,Other
3927,335,Signature One
3928,335,Signature Network
3929,335,Signature Savings
3930,335,Signature Select
3931,335,HealthPlus HMO
3932,335,HealthPlus HMO High Deductible Plans
3933,335,HealthPlus Options Self-Funded-TPA
3934,335,HealthPlus POS
3935,335,HealthPlus PPO
3936,335,HealthPlus PPO High Deductible Plans
3937,335,HealthySolutions
3938,335,MedicarePlus Advantage
3939,335,MIChild
3940,333,Other
3941,333,HealthSpring HMO Plan
3942,325,Other
3943,325,HealthSpring HMO Plan
3944,322,Other
3945,322,SunPlus Advantage Plan Miami Dade County Plan 001
3946,322,SunPlus Advantage Plan Broward County Plan 002
3947,322,Healthy Advantage Miami Dade County Plan 005
3948,321,Other
3949,321,Personal Health Plan
3950,321,Vita Health
3951,282,Other
3952,282,High Option Plan
3953,282,Low Option Plan
3954,282,Share Option Plan
3955,282,Elite Option Plan
3956,282,Assurance Option Plan
3957,282,Preferred Option Plan
3958,282,Federal Employees Health Benefits
3959,282,Medicare Cost Plan
3960,35,FreedomBlue PPO
3961,35,MedigapBlue Medicare Supplement
3962,35,SecurityBlue HMO
3963,35,Simply Blue
3964,35,PPO Blue
3965,35,Advance Blue
3966,35,Direct Blue
3967,35,Preferred Blue
3968,35,Preferred Blue HCTC
3969,35,Preferred Blue HIPAA
3970,35,PPO Blue Guaranteed Issue
3971,35,Short Term Blue
3995,284,Other
3996,284,HM Care Advantage
3997,285,Other
3998,285,HMO
3999,285,PPO 
4000,286,Other
4001,286,HMO
4002,42,Direct Access Plan A/50 70/50
4003,42,Direct Access Plan C 80/70
4004,42,Direct Access Plan C 100/70
4005,42,NJ Protect
4006,42,Horizon Centurion Dental
4007,42,Horizon Individual Dental
4008,42,Medicaid Family Care
4009,42,Horizon Medicare Advantage Plan
4010,42,Medigap Supplemental Plan
4011,42,Horizon Advantage Direct Access
4012,42,Horizon Advantage EPO
4013,42,Horizon HMO Access HSA
4014,42,Horizon HSA Compatible
4015,42,Basic Health Plan A
4016,42,Horizon HMO Access
4017,42,Horizon HMO Access Coinsurance
4018,42,Horizon PPO
4019,42,Horizon POS
4020,42,Horizon Dental PPO Plan
4021,42,Horizon Dental Option Plan
4022,42,Horizon Dental PPO Access Plan
4023,42,Horizon Dental PPO Access 1050 Plan
4024,42,Horizon Dental Companion Plan
4025,42,Horizon Dental Choice
4026,42,Horizon Traditional
4027,42,Horizon MyWay HRA Consumer-Driven Health Plan (CDH)
4028,42,Horizon Direct Access
4029,42,Medicaid Managed Care
4030,42,NJ FamilyCare
4031,42,NJ FamilyCare Advantage
4032,42,Horizon Blue TotalCare (HMO SNP)
4033,288,Other
4034,288,Medicaid Managed Care
4035,288,Child Health Plus
4036,288,Family Health Plus
4037,288,High Deductible Health Plan (HDHP)
4038,288,PCA Plan
4039,288,CoverageFirst
4040,288,Preferred Provider Organization (PPO)
4041,288,Traditional HMO
4042,288,Open Access HMO
4043,288,Regional POS
4044,288,National POS-Open Access
4045,288,Humana Classic
4046,288,Loyalty Plus Dental Insurance
4047,288,Dental Preventive Plus (PPO)
4048,288,Dental C550
4049,288,Dental Discount
4050,288,Humana Gold Choice (PFFS)
4051,288,Humana Gold Plus (HMO)
4052,288,HumanaChoice (PPO)
4053,288,Traditional Preferred HMO
4054,288,HumanaDental PPO
4055,288,HumanaDental Preventive Plus
4056,288,HumanaDental Advantage Plus
4057,288,HumanaDental DHMO/Prepaid
4058,9,Enhanced Copay 80% Plan
4059,9,Copay 80% Plan
4060,9,Copay 70% Plan
4061,9,Value 100% Plan
4062,9,Enhanced HSA 100% Plan
4063,9,HSA 100% Plan
4064,9,Short Term 100/75
4065,9,Short Term 80/60
4066,289,Other
4067,289,Portrait Share 80
4068,289,Autograph Share 80 Plus Rx/Copay
4069,289,Monogram
4070,289,Autograph Total Plus RX/HSA
4071,289,Autograph Total HSA
4072,289,Short Term 100/75
4073,289,Short Term 80/60
4074,289,Enhanced Copay 80% Plan
4075,289,Copay 80% Plan
4076,289,Copay 70% Plan
4077,289,Value 100% Plan
4078,289,Enhanced HSA 100% Plan
4079,289,HSA 100% Plan
4080,34,Personal Choice 65 PPO
4081,34,MedigapSecurity-Medigap
4082,34,BlueExtra
4083,34,Keystone 65 HMO
4084,34,Keystone 65 Select and Preferred HMO
4085,34,Keystone HMO
4086,34,Personal Choice
4087,34,Concordia Plus Dental
4088,34,Concordia Preferred Dental
4089,34,Concordia Flex Dental
4090,34,PPO Plus
4091,34,HDHP Plus
4092,34,Personal Choice PPO
4093,34,POS Plus
4094,34,IBC Student PPO
4095,281,Other
4096,281,iCare Medicaid SSI Services
4097,281,BadgerCare Plus Program
4098,281,iCare Medicare Plan
4099,281,FamilyCare
4100,280,Other
4101,280,Empower
4102,280,Evolve
4103,280,Easy Access
4104,280,iDirect
4105,280,Encompass Plus
4106,280,FlexFit
4107,280,FlexFit Select
4108,280,Encompass
4109,280,Encompass Essential
4110,280,Passport Plan
4111,280,Passport Plan Select
4112,280,Traditional
4113,280,Encompass I2
4114,280,Encompass I2 Plus
4115,280,Healthy New York Select-Group
4116,280,Healthy New York Select-Individual
4117,280,MediSource
4118,280,Child Health Plus
4119,280,Family Health Plus
4120,279,Other
4121,279,Medi-cal
4122,279,Healthy Families Program
4123,279,Healthy Kids Program
4124,279,IEHP Medicare DualChoice (HMO SNP)
4125,279,PPO
4126,278,Other
4127,278,Service to Seniors (HMO)
4128,278,Total Fit (HMO)
4129,278,Desert Preferred (HMO)
4130,277,Other
4131,277,PPO
4132,277,Inter-County Student Health Plan
4133,276,Other
4134,276,HMO
4135,275,Other
4136,275,KP Deductible HMO 1000/20/Rx
4137,275,KP Deductible HMO 1500/30/Rx
4138,275,KP Deductible HMO 2000/30/Rx
4139,275,KP Deductible HMO 3000/30/Rx
4140,275,KP 3500/0/HSA/Rx
4141,275,KP 4500/0/HSA/Rx
4142,275,KP 5500/0/HSA/Rx
4143,275,Traditional HMO Plan
4144,275,Deductible/Coinsurance HMO Plan
4145,275,HMO Plus
4146,275,Kaiser Permanente Deductible HMO Plan with HRA
4147,275,Kaiser Permanente HSA-Qualified Deductible HMO Plan
4148,275,PPO Plan
4149,275,HSA-Qualified PPO Plan
4150,275,Added Choice 2-Tier POS Plan
4151,275,Multi-Choice POS Plan
4152,275,Kaiser Permanente Senior Advantage Core Plan
4153,275,Kaiser Permanente Senior Advantage Silver Plan
4154,275,Kaiser Permanente Senior Advantage Gold Plan
4155,275,Kaiser Permanente Senior Advantage Plus Choice Plan
4156,275,Senior Advantage Medicaid Plan
4157,274,Other
4158,274,Classic 1500
4159,274,Classic 2500
4160,274,Classic 3500
4161,274,Classic 5000
4162,274,HSA 5000
4163,274,Advantage 2500
4164,274,Advantage 3500
4165,274,Advantage 5000
4166,274,Advantage 7500
4167,274,Essential 1500
4168,274,Essential 3000
4169,274,Essential 5000
4170,274,Essential 7500
4171,274,Kaiser Permanente Senior Advantage (HMO) Individual Basic Plan
4172,274,Kaiser Permanente Senior Advantage (HMO) Individual Enhanced Plan
4173,274,Senior Advantage Medicaid Plan
4174,274,Multi-Choice Plan
4175,274,Out-of-area PPO Plan
4176,274,Kaiser Permanente HSA qualified deductible HMO Plan
4177,274,Kaiser Permanente Deductible HMO Plan with HRA
4178,274,Kaiser Permanente FEHB High Option
4179,274,Kaiser Permanente FEHB Standard Option
4180,274,Kaiser Permanente Medicare Plus (Cost) for MEdicare Eligible FEHB Members
4181,274,KP 20/Rx Plan
4182,274,KP 30/Rx Plan
4183,274,KP Basic Plan
4184,274,KP for Children Plan
4185,274,Quest
4186,274,Senior Advantage (HMO) Medicare Essential Plan
4187,274,Senior Advantage (HMO) Medicare Enhanced Plan
4188,274,Added Choice POS Plan
4189,273,Other
4190,273,HMO Plan
4191,273,Vista Deductible Plan
4192,273,Preventive Care Services Deductible HMO Plan
4193,273,Hospital Services Deductible Plan
4194,273,Deductible HMO Plan with HRA
4195,273,Health Savings Account (HSA)-qualified Deductible HMO Plan
4196,273,Preferred Provider Organization (PPO) Plan
4197,273,Point-of-Service (POS) Plan
4198,273,Out-of-area Indemnity Plan
4199,273,Kaiser Permanente Student Health Plan
4200,273,Copayment 25
4201,273,Copayment 40
4202,273,Copayment 50
4203,273,Deductible 20/500
4204,273,Deductible 25/1000
4205,273,Deductible 30/1500
4206,273,Deductible 50/5000 NM
4207,273,0/1500 with HSA
4208,273,0/2700 with HSA
4209,273,30/2700 with HSA
4210,273,40/4000 NM with HSA
4211,273,0/5000 WM with HSA
4212,273,HIPAA Plan
4213,273,Child Health Plan
4214,273,Kaiser Permanente Senior Advantage (HMO) Basic
4215,273,Kaiser Permanente Senior Advantage (HMO) Enhanced
4216,273,Senior Advantage Medicare Medi-cal (HMO SNP)
4217,272,Plan 1500/3000
4218,272,Plan 2000/4000
4219,272,Plan 3000/6000
4220,272,Plan 5000/10000
4221,272,State Qualified HCTC Health Plan
4222,272,Kaiser Permanente Senior Advantage Core Plan
4223,272,Kaiser Permanente Senior Advantage Silver Plan
4224,272,Signature HMO Plan
4225,272,HMO Plan
4226,272,Deductible Plan
4227,272,HSA-qualified deductible HMO Plan
4228,272,Signature POS Plan
4229,272,Added Choice
4230,272,Out-of-area PPO Plan
4231,272,Kaiser Permanente FEHB High Option
4232,272,Kaiser Permanente FEHB Standard Option
4233,272,Kaiser Permanente Medicare Plus (Cost) for MEdicare Eligible FEHB Members
4234,272,Copayment 25
4235,272,Copayment 40
4236,272,Copayment 50
4237,272,20/500
4238,272,25/1000
4239,272,30/15000
4240,272,40/2000
4241,272,40/3000 NM
4242,272,50/5000 NM
4243,272,40/4000 NM With HSA
4244,272,0/5000 WM With HSA
4245,272,Kaiser Permanente HIPAA Plan
4246,272,Child Health Plan
4247,272,Kaiser Permanente Senior Advantage (HMO) Basic
4248,272,Kaiser Permanente Senior Advantage (HMO) Enhanced
4249,272,Medi-Cal
4250,272,Senior Advantage Medicare Medi-cal (HMO SNP)
4251,272,Deductible/Coinsurance HMO Plan
4252,272,Preventive Care Services and Doctor's Office Deductible Plan
4253,272,Preventive Care Services Deductible HMO Plan
4254,272,Hospital Services Deductible Plan
4255,272,Kaiser Permanente health savings account (HSA)-qualified deductible HMO Plan
4256,272,Out-of-area indemnity Plan
4257,272,Student Health Plan
4258,271,Other
4259,271,KP 0/25/Rx
4260,271,KP 0/35/Rx
4261,271,KP 750/30/Rx
4262,271,KP 1500/30
4263,271,KP 200/30/Rx
4264,271,KP 1000/30/Rx
4265,271,KP 4500/20%/Rx
4266,271,KP 8000/0%/Rx
4267,271,KP 1250/20/HSA/Rx
4268,271,KP 2500/30/HSA/Rx
4269,271,Kaiser Permanente Senior Advantage (HMO) Basic
4270,271,Kaiser Permanente Senior Advantage (HMO) Enhanced
4271,271,Added Choice POS Plans
4272,271,Copayment HMO
4273,271,Deductible HMO
4274,271,HSA-Qualified Deductible HMO Plan
4275,271,Kaiser Permanente Signature
4276,271,Kaiser Permanente Select
4277,271,Kaiser Permanente Flexible Choice
4278,271,Kaiser Permanente Out-of-Area PPO
4279,271,Kaiser Permanente FEHB High Option
4280,271,Kaiser Permanente FEHB Standard Option
4281,271,Kaiser Permanente Medicare Plus (Cost) for MEdicare Eligible FEHB Members
4282,271,Kaiser Permanente Medicare Plus Standard Option with Pard D A&B
4283,271,"Kaiser Permanente Medicare Plus High Option with Part D, A&B"
4284,271,Kaiser Permanente Deductible HMO Plan with HRA
4285,270,Other
4286,270,KP 0/25/Rx
4287,270,KP 500/25/Rx
4288,270,KP 1000/25/Rx
4289,270,KP 1500/30/Rx
4290,270,KP 2500/30/Rx
4291,270,KP 3500/30/Rx
4292,270,KP 5000/35
4293,270,KP 7500/35
4294,270,KP 2000/20%/HSA/Rx
4295,270,KP 3000/20%/HSA
4296,270,Added Choice Plan
4297,270,Out-of-Area Plans
4298,270,Kaiser Permanente Deductible Plan with HRA
4299,270,Kaiser Permanente health savings account (HSA)-qualified deductible HMO Plan
4300,270,Kaiser Permanente Senior Advantage (HMO) Individual Basic Plan
4301,270,Kaiser Permanente FEHB High Option
4302,270,Kaiser Permanente FEHB Standard Option
4303,270,Kaiser Permanente Medicare Plus (Cost) for MEdicare Eligible FEHB Members
4304,270,Kaiser Permanente Dental Care Program
4305,269,Other
4306,269,KelseyCare Advantage
4307,269,Medi-Cal
4308,268,Other
4309,268,Medicare Plan A
4310,268,Medicare Plan F
4311,268,Chamber of Commerce Gold Plan
4312,268,HSA
4313,268,Centric 2000
4314,268,Centric 3000
4315,268,Centric 5000
4316,268,Centric Enhanced 1000
4317,268,"The Healthy Investor $2,000"
4318,268,"The Healthy Investor $3,000"
4319,267,Other
4320,267,Medi-Cal
4321,267,Healthy Families Program
4322,267,L.A. Care's Healthy Kids
4323,267,L.A. Care Health Plan Medicare Advantage HMO
4324,267,IHSS Workers
4325,266,Other
4326,266,Leon Cares HMO
4327,265,Other
4328,265,Liberty Dual Power Plan
4329,265,Liberty Preferred Choice Plan
4330,264,Other
4331,264,Essentials Plan
4332,264,Prime Plan
4333,264,HSA-qualified deductible HMO Plan
4334,264,WiseOptimum Plan
4335,264,WiseValue Plus Plan
4336,264,WiseValue Plus Rx Plan
4337,264,WiseHSA Plan
4338,264,Frontline
4339,264,LIfeWise HSA
4340,264,Plan A
4341,264,Plan F
4342,264,High Deductible Plan F
4343,264,Plan N
4344,264,Horizon Dental Companion Plan
4345,264,Passport
4346,264,LifeWise HSA
4347,264,Universal
4348,263,Other
4349,263,WiseSimplicity Plan
4350,263,WiseEssentials Copay
4351,263,WiseEssentials Rx Plan
4352,263,WiseSavings Plan
4353,263,WiseAdvantage Plan
4354,263,Individual Dental Copay Plan
4355,245,Molina Medicare Options Plus (HMO SNP)
4356,263,LifeWise Dental Plan
4357,245,Molina Medicare Options (HMO)
4358,263,PPO
4359,263,PPO6
4360,245,Healthy Advantage (HMO SNP)
4361,263,PPO HSA
4362,263,Traditional
4363,263,Dental Classic
4364,245,Other
4365,263,Dental Vantage
4366,263,Dental Charter
4367,246,"Midwest Health Plan, Inc."
4368,246,Other
4369,247,Mid Rogue Oregon Health Plan
4370,247,CareSource Medicare Advantage Plan
4371,247,Other
4372,248,Medical Assitance
4373,248,Hennepin Health
4374,248,Minnesota Care Plus (MSC+)
4375,248,Minnesota Senior Health Options (MSHO)
4376,248,Cornerstone Solutions
4377,248,Other
4378,249,Medicaid Managed Care Plan
4379,262,Other
4380,249,Child Health Plan
4381,262,Lovelace HMO Medicare
4382,249,Family Health Plus Plan
4383,262,Lovelace HMO-POS Medicare
4384,249,Medicaid HIV Special Needs Plan
4385,262,Salud! (Medicaid)
4386,262,Lovelace iPlan
4387,249,MetroPlus Medicare Plus
4388,262,Lovelace Health Plan
4389,249,MetroPlus Gold Plan
4390,262,SCI
4391,261,Other
4392,249,Other
4393,261,MaineCare
4394,260,Other
4395,260,BadgerCare Plus Standard
4396,250,HMO Full Pay $15
4397,260,BadgerCare Plus Benchmark
4398,260,BadgerCare Plus Core
4399,250,HMO Co70
4400,250,HMO Co70 $1250
4401,259,Other
4402,259,US Family Health Plan
4403,250,HMO Co70 $2000
4404,259,Generations Advantage Prime (HMO-POS)
4405,259,Generations Advantage Select (PPO)
4406,250,HMO Co80
4407,259,Generations Advantage Value (HMO)
4408,250,HMO Co80 $250
4409,250,HMO Co80 $1250
4410,258,Other
4411,258,MD Care Advantage I MAPD (HMO)
4412,250,HMO Co80 $2000
4413,258,MD Care Advantage Select MA (HMO)
4414,258,Preferred Dual SNP (HMO SNP)
4415,250,HMO Co90
4416,257,Other
4417,250,HMO Co90$1250
4418,257,Hoosier Healthwise
4419,250,HMO Co90 $2000
4420,257,Healthy Indiana Plan
4421,257,Indiana Care Select
4422,250,EPO Full Pay $15
4423,250,EPO Co80
4424,256,Other
4425,256,Medica Symphony
4426,250,EPO Co80 $750
4427,256,Medica Encore
4428,256,Medica Solo
4429,250,EPO Co90
4430,256,Medica Symphony for HSA
4431,250,EPO Co90 $500
4432,256,Medica Prelude
4433,256,Medica Direct Dental
4434,250,EPO Co90 $2000
4435,256,Medica Direct HSA
4436,250,HSA Co80 $3800
4437,256,Medica Prime Solution Cost Plan
4438,256,Medica Dual Solution Special Needs Plan (HMO SNP)
4440,256,Medica Complete Solution Special Needs Plan (HMO SNP)
4441,256,Medica Clear Solution (PPO)
4442,250,HSA $3800
4443,256,Medica Choice Passport
4444,256,Medical Elect
4445,250,HSA Co80 $1200
4446,256,Medica Essential
4447,256,Patient Choice Insights
4448,250,HSA Co80 $1800
4449,256,Medica Focus
4450,256,Minnesota Senior Health Care Options (MSHO)
4451,250,HSA Co80 $2600
4452,256,Minnesota Special Needs Basic Care
4453,256,Medical Assistance
4455,256,MinnesotaCare
4456,256,Minnesota Senior Care (MSC) Plus
4457,250,HSA $2600
4458,250,HSA $1200
4459,255,Other
4460,250,HSA $1800
4461,255,Medica HealthCare Plans MedicareMax Chronic Care (PSO SNP)
4462,255,Medica HealthCare Plans MedicareMax Value (PSO)-Broward County
4463,250,PPO FP 20
4464,255,Medica HealthCare Plans MedicareMax Value (PSO)-Miami-Dade County
4465,255,Medica HealthCare Plans MedicareMax Plus (PSO SNP)
4466,250,PPO FP 20 $500
4467,255,Medica HealthCare Plans MedicareMax ValueRX (PSO)
4468,250,PPO FP 20 $1000
4469,255,Medica HealthCare Plans MedicareMax (PSO)
4470,250,PPO 90/70
4471,250,PPO 90/70 $500
4472,250,PPO 90/70 $1000
4473,254,Other
4474,254,Preferred Plan (HMO)
4475,250,PPO 90/70 $2000
4476,254,Fully Insured Point of Service (POS) Plan
4477,254,Self-Funded HMO Style Benefit Plan (EPO-Exclusive Provider Organization)
4478,250,PPO 90/70 $5000
4479,254,Medical Associates SmartPlan (Cost)
4480,250,PPO 80/60
4481,254,Medical Associates Community Plan (Cost)
4482,254,Medical Associates Freedom Plan (Cost)
4483,254,Medical Associates HMO Plan
4484,254,Standard PPO
4485,250,PPO 80/60 $500
4486,254,Value PPO
4487,254,HSA-Compatible PPO
4488,250,PPO 80/60 $1000
4489,254,Wellness HSA-Compatible
4490,250,PPO 80/60 $2000
4491,254,Short-Term
4492,254,Indiana Dental
4493,250,PPO 80/60 $5000
4494,254,Standard Health Plan with Office Copay
4495,254,Standard Health Plan without Office Copay
4496,250,PPO 70/50
4497,254,HDHP
4498,254,3080
4499,250,PPO 70/50 $500
4500,254,4080
4501,254,4070
4502,250,PPO 70/50 $1000
4503,254,4070 Value
4504,254,HSA-Compatible
4505,250,PPO 70/50 $2000
4506,254,Elite Plans with Office Copay (PPO)
4507,254,Premium Plans with Office Copay (PPO)
4508,250,PPO 70/50 $5000
4509,254,Elite Plans without Office Copay (PPO)
4510,254,Wellness HSA Plans (PPO)
4511,254,Value Plans (PPO)
4512,254,90% Standard Plans (PPO)
4513,254,80% Standard Plans (PPO)
4514,254,High Deductible Plans (PPO)
4515,250,Other
4516,253,Other
4517,253,MedStar Family Choice
4518,252,Elite 30 HMO
4519,252,Elite 20 HMO
4520,252,Premier Special Needs Plan (SNP) HMO
4521,251,Other
4522,251,Fully-Insured Group Coverage (PPO)
4523,251,HMO
4524,251,PPO Silver
4525,251,PPO Gold
4526,251,Fully-Insured Group Coverage (HMO)
4527,251,Fully-Insured Group Coverage (POS)
4528,251,Self-Insured Gropu Coverage-Administrative Services Only (ASO)
4529,251,Consumer-Directed Health Plans
4530,251,MyChoice
4531,251,MercyOne 100/70
4532,251,MercyOne 80/60
4533,251,MercyOne HDHP
4534,297,Medicare Suppliment Plan N
4535,477,OHP Plus Plan
4536,477,OHP Standard Plan
4537,477,Other
4538,478,Premium
4539,478,Value
4540,280,Consumer Directed Health Plan: iDirect
4541,280,EPO: Easy Access
4542,280,Healthy New York/Healthy New York Select - Group
4543,280,HMO Lifestyle: FlexFit/FlexFit Select
4544,280,HMO: Encompass/Encompass Essential
4545,280,Indemnity: Traditional 
4546,280,POS: Encompass Plus
4547,280,PPO: Passport Plan/Passport Plan Select
4548,50,Individual & Family - HSA
4549,50,Individual & Family - Optimum Plus
4550,50,Individual & Family - Prime Plan
4551,50,Individual & Family - Value Plan
